CityName, Population, Latitude, Longitude
Chichester,350,45.972451,-77.104354
Sheenboro,149,46.141017,-77.27359
Rapides-des-Joachims,141,46.271663,-77.754304
Lac-Nilgaut,5,46.570548,-76.954716
T�miscaming,2368,46.725924,-79.067936
Kipawa,446,46.773088,-78.987881
Saint-�douard-de-Fabre,671,47.187715,-79.348813
B�arn,708,47.248651,-79.136897
Ville-Marie,2464,47.333925,-79.446211
Duhamel-Ouest,945,47.386139,-79.520177
Lorrainville,1286,47.355948,-79.34039
Saint-Bruno-de-Guigues,1185,47.477601,-79.459917
Laverloch�re-Angliers,947,47.511338,-79.205082
Fug�reville,326,47.382733,-79.189004
Latulipe-et-Gaboury,320,47.426697,-79.033701
Belleterre,285,47.399595,-78.730291
Laforce,320,47.574789,-78.574392
Moffet,206,47.593409,-78.851888
Saint-Eug�ne-de-Guigues,458,47.512554,-79.35269
Notre-Dame-du-Nord,1090,47.588624,-79.469956
Gu�rin,333,47.659177,-79.309499
N�d�lec,340,47.807967,-79.449622
R�migny,287,47.880053,-79.007049
Kebaowek,326,46.788239,-78.987494
Hunter's Point,5,46.98895,-78.803279
Winneway,176,47.581441,-78.570929
Timiskaming,541,47.615563,-79.471602
Laniel,89,47.042935,-79.265545
Les Lacs-du-T�miscamingue,10,46.975204,-78.582728
Rouyn-Noranda,42313,48.128292,-78.895784
Duparquet,716,48.502108,-79.223902
Rapide-Danseur,380,48.519682,-79.303628
Roquemaure,409,48.604545,-79.411425
Gallichan,488,48.612537,-79.291483
Palmarolle,1386,48.668067,-79.197495
Sainte-Germaine-Boul�,941,48.599902,-79.113948
Poularies,662,48.662654,-78.98333
Taschereau,898,48.621262,-78.762585
Authier,290,48.727764,-78.854946
Macamic,2744,48.763753,-79.065642
Sainte-H�l�ne-de-Mancebourg,410,48.733957,-79.331369
Clerval,373,48.730268,-79.411177
La Reine,307,48.85046,-79.484138
Dupuy,940,48.831789,-79.36419
La Sarre,7358,48.81793,-79.206099
Chazel,254,48.844563,-79.071363
Authier-Nord,288,48.907855,-78.874749
Val-Saint-Gilles,169,48.957508,-79.115998
Clermont,484,48.935009,-79.20035
Norm�tal,778,48.993809,-79.363479
Saint-Lambert,191,48.960241,-79.410253
Lac-Duparquet,0,48.467783,-79.424225
Rivi�re-Ojima,60,48.887016,-78.71164
Champneuf,94,48.548935,-77.415821
Rochebaucourt,146,48.675833,-77.499777
La Morandi�re,205,48.690083,-77.689957
Barraute,1986,48.446276,-77.667967
La Corne,778,48.347879,-77.888
Landrienne,897,48.528674,-77.880465
Saint-Marc-de-Figuery,868,48.472295,-78.045418
La Motte,478,48.338189,-78.13165
Saint-Mathieu-d'Harricana,770,48.486749,-78.170002
Amos,12675,48.602325,-78.013068
Saint-F�lix-de-Dalquier,1026,48.674931,-78.114776
Saint-Dominique-du-Rosaire,434,48.790913,-78.017428
Berry,535,48.836428,-78.321314
Tr�cesson,1232,48.622886,-78.315214
Launay,211,48.643786,-78.534557
Sainte-Gertrude-Manneville,793,48.510297,-78.509413
Preissac,914,48.369135,-78.422755
Pikogan,540,48.598491,-78.121785
Lac-Despinassy,21,48.857178,-77.426147
Lac-Chicobi,161,48.84513,-78.618849
Val-d'Or,32752,48.002289,-77.607265
Rivi�re-H�va,1495,48.00112,-78.048371
Malartic,3355,48.121916,-78.061579
Senneterre,2782,48.326207,-76.416451
Senneterre,1202,48.22427,-77.461669
Belcourt,219,48.438568,-77.431245
Kitcisakik,257,47.620237,-77.308816
Lac Simon,1285,48.0609,-77.353387
Matchi-Manitou,0,47.900233,-76.750458
Lac-Metei,0,47.80959,-76.872743
R�servoir-Dozois,0,47.563602,-77.149109
Lac-Granet,0,47.764403,-77.553369
La Tuque,11129,48.28989,-74.821546
La Bostonnais,556,47.524687,-72.582036
Lac-�douard,220,47.659483,-72.276174
Communaut� de Wemotaci,1142,47.924065,-73.778571
Obedjiwan 28,1991,48.668954,-74.935345
Lac-Bouchette,1183,48.111534,-72.196054
Saint-Andr�-du-Lac-Saint-Jean,453,48.313587,-71.986996
Saint-Fran�ois-de-Sales,643,48.337473,-72.158245
Chambord,1748,48.427367,-72.064877
Roberval,9840,48.479355,-72.245178
Sainte-Hedwidge,870,48.405502,-72.440951
Saint-Prime,2760,48.595805,-72.366579
Saint-F�licien,10089,48.689138,-72.445831
La Dor�,1359,48.737893,-72.711315
Mashteuiatsh,2010,48.574784,-72.248787
Lac-Ashuapmushuan,140,49.00497,-73.372049
Saint-Augustin,334,48.791563,-71.931412
P�ribonka,489,48.753881,-71.957759
Sainte-Jeanne-d'Arc,1101,48.912424,-71.979775
Dolbeau-Mistassini,13718,48.815366,-72.221771
Albanel,2181,48.895404,-72.400308
Normandin,2991,48.834539,-72.556171
Saint-Thomas-Didyme,703,48.944362,-72.720601
Saint-Edmond-les-Plaines,355,48.957932,-72.561713
Girardville,1018,49.003062,-72.544723
Notre-Dame-de-Lorette,159,49.121539,-72.368754
Saint-Eug�ne-d'Argentenay,487,48.976256,-72.294836
Saint-Stanislas,376,49.0404,-72.161563
Passes-Dangereuses,210,50.339967,-71.7066
Rivi�re-Mistassini,27,49.927994,-72.782618
Desbiens,995,48.421079,-71.941127
M�tabetchouan--Lac-�-la-Croix,4121,48.395034,-71.87487
H�bertville,2500,48.361437,-71.696682
H�bertville-Station,1229,48.435748,-71.659272
Saint-Bruno,2902,48.466786,-71.637897
Saint-G�d�on,2177,48.531763,-71.781829
Alma,30331,48.59708,-71.678055
Saint-Nazaire,2029,48.586644,-71.541694
Labrecque,1328,48.699451,-71.481348
Lamarche,476,48.791446,-71.425605
L'Ascension-de-Notre-Seigneur,2079,48.696432,-71.671948
Saint-Henri-de-Taillon,803,48.655864,-71.830727
Sainte-Monique,858,48.686198,-71.946886
Saint-Ludger-de-Milot,637,48.896589,-71.822586
Mont-Apica,0,47.968772,-71.39732
Lac-Moncouche,0,47.997101,-71.775653
Lac-Achouakan,0,48.06145,-71.603902
Belle-Rivi�re,10,48.201237,-71.879529
Saguenay,144723,48.367304,-71.117071
Petit-Saguenay,600,48.170463,-70.019319
L'Anse-Saint-Jean,1301,48.124315,-70.282272
Rivi�re-�ternit�,414,48.2269,-70.480955
Ferland-et-Boilleau,632,48.138288,-70.789309
Saint-F�lix-d'Otis,1109,48.292442,-70.628203
Sainte-Rose-du-Nord,434,48.421479,-70.607902
Saint-Fulgence,2061,48.478428,-70.789274
Saint-Honor�,6376,48.533605,-71.097232
Saint-David-de-Falardeau,2996,48.636504,-71.08217
B�gin,851,48.706047,-71.361798
Saint-Ambroise,3883,48.61237,-71.393127
Saint-Charles-de-Bourget,784,48.527013,-71.411837
Larouche,1601,48.457408,-71.490939
Lalemant,0,48.064616,-70.62819
Lac-Ministuk,58,48.105979,-71.243316
Mont-Valin,10,50.689972,-70.642075
Tadoussac,814,48.158045,-69.667721
Sacr�-Coeur,1684,48.2291,-69.874595
Les Bergeronnes,619,48.251057,-69.53454
Les Escoumins,1794,48.376371,-69.367002
Longue-Rive,918,48.531974,-69.260373
Portneuf-sur-Mer,612,48.621355,-69.104095
Forestville,2892,48.707769,-69.086571
Colombier,635,48.846056,-68.849614
Essipit,310,48.333526,-69.40044
Lac-au-Brochet,0,49.304775,-69.60004
Baie-Trinit�,438,49.440642,-67.267468
Godbout,272,49.326203,-67.589495
Franquelin,285,49.293508,-67.81513
Baie-Comeau,20687,49.245526,-68.139025
Pointe-Lebel,1817,49.099487,-68.198373
Pointe-aux-Outardes,1434,49.047516,-68.398769
Chute-aux-Outardes,1391,49.125995,-68.396728
Ragueneau,1314,49.130189,-68.496062
Pessamit,2428,48.94295,-68.634668
Rivi�re-aux-Outardes,92,50.644559,-68.723537
Sept-�les,24569,50.19286,-66.080346
Port-Cartier,6516,49.851427,-67.061187
Fermont,2256,52.75673,-67.189249
Schefferville,244,54.81109,-66.831065
Uashat 27,1550,50.245156,-66.389301
Maliotenam,1610,50.21191,-66.191961
Kawawachikamach,641,54.902725,-66.793402
Matimekosh,661,54.808023,-66.816505
Lac-John,21,54.810148,-66.789752
Rivi�re-Nipissis,0,51.325104,-65.930922
Lac-Walker,113,50.784235,-66.904402
Rivi�re-Mouchalagane,15,51.894368,-68.165501
Caniapiscau,0,53.917006,-68.617519
Lac-Juillet,0,54.911607,-65.286758
Lac-Vacher,44,54.836128,-66.950427
Blanc-Sablon,1122,51.470234,-57.24009
Bonne-Esp�rance,692,51.460277,-57.721443
Saint-Augustin,425,51.225942,-58.641879
Gros-M�catina,356,50.849934,-58.991777
C�te-Nord-du-Golfe-du-Saint-Laurent,787,50.18232,-61.267341
L'�le-d'Anticosti,177,49.489972,-62.934572
Natashquan,262,50.186301,-61.816343
Aguanish,224,50.276603,-62.449041
Baie-Johan-Beetz,84,50.289939,-62.803628
Havre-Saint-Pierre,3337,50.249767,-63.578471
Longue-Pointe-de-Mingan,408,50.215689,-64.129859
Rivi�re-Saint-Jean,227,50.293962,-64.329258
Rivi�re-au-Tonnerre,281,50.270381,-64.74443
Pakuashipi,,51.225447,-58.673403
Romaine 2,,50.21843,-60.668285
Nutashkuan,915,50.138866,-61.800312
Mingan,552,50.333713,-64.026948
Lac-J�r�me,0,51.242636,-63.61026
Petit-M�catina,0,51.272221,-60.348348
Lebel-sur-Qu�villon,2091,49.045703,-76.993436
Waswanipi,0,49.751199,-76.098457
Matagami,1402,49.758115,-77.760705
Chapais,1468,49.778168,-74.823365
Chibougamau,7233,49.869458,-74.288395
Mistissini,10,50.34811,-74.024155
Waskaganish,0,51.19468,-78.770914
Nemaska,0,51.725447,-76.291969
Eastmain,0,52.106158,-78.085755
Wemindji,0,52.943475,-78.620575
Chisasibi,0,53.696098,-78.373627
Eeyou Istchee Baie-James,2638,51.752464,-75.174445
Kawawachikamach,0,55.087329,-66.840257
Whapmagoostui,0,55.245215,-77.747881
Kuujjuarapik,792,55.292529,-77.744383
Umiujaq,541,56.544523,-76.497722
Inukjuak,1821,58.48664,-78.1441
Kangiqsualujjuaq,956,58.698483,-65.96309
Kuujjuaq,2668,58.12675,-68.385347
Tasiujaq,420,58.745051,-69.963121
Aupaluk,233,59.294833,-69.576066
Kangirsuk,561,60.036197,-70.035619
Quaqtaq,453,61.036057,-69.580101
Puvirnituq,2129,60.039175,-77.274532
Akulivik,642,60.8315,-78.141723
Kangiqsujuaq,837,61.588715,-71.936497
Salluit,1580,62.203479,-75.637181
Ivujivik,412,62.397662,-77.87727
Waswanipi,459,49.732006,-75.898042
Mistissini,3731,50.437077,-73.808708
Waskaganish,2536,51.368275,-78.686482
Nemaska,832,51.667423,-76.341126
Eastmain,924,52.2184,-78.45592
Wemindji,1562,53.006619,-78.802322
Chisasibi,4985,53.566575,-78.830596
Whapmagoostui,1022,55.215172,-77.368743
Ouj�-Bougoumou,797,49.921867,-74.780751
Kuujjuarapik,0,56.283818,-76.51438
Umiujaq,0,56.530191,-76.433864
Inukjuak,0,58.554621,-78.401265
Akulivik,0,60.857484,-77.790317
Ivujivik,0,62.440198,-77.514641
Salluit,0,62.061969,-75.504681
Kangiqsujuaq,0,61.558734,-72.000043
Quaqtaq,0,60.832854,-69.750296
Kangirsuk,0,60.035167,-70.296591
Aupaluk,0,59.610375,-69.58988
Tasiujaq,0,58.554461,-69.884762
Kuujjuaq,0,58.271184,-68.362021
Kangiqsualujjuaq,0,58.706421,-65.889741
Rivi�re-Koksoak,0,57.000745,-68.521628
Baie-d'Hudson,5,58.05786,-75.779773
South Glengarry,13330,45.173489,-74.57363
Akwesasne (Part) 59,,44.999864,-74.740342
South Stormont,13570,45.066177,-74.948125
Cornwall,47845,45.032294,-74.741242
South Dundas,11044,44.947818,-75.2748
North Dundas,11304,45.085713,-75.37481
North Stormont,7400,45.203338,-75.01239
North Glengarry,10144,45.33601,-74.696896
East Hawkesbury,3418,45.498496,-74.502473
Hawkesbury,10194,45.608871,-74.611297
Champlain,8665,45.599198,-74.687723
Alfred and Plantagenet,9949,45.54907,-74.965573
The Nation / La Nation,13350,45.388575,-74.971152
Clarence-Rockland,26505,45.491401,-75.219306
Casselman,3960,45.312499,-75.090173
Russell,19598,45.26952,-75.310874
Ottawa,1017449,45.211841,-75.849244
Edwardsburgh/Cardinal,7505,44.830522,-75.505837
Augusta,7386,44.749402,-75.645676
Prescott,4078,44.71668,-75.522032
Elizabethtown-Kitley,9545,44.70346,-75.880437
Brockville,22116,44.599683,-75.700365
Front of Yonge,2595,44.503737,-75.86589
Leeds and the Thousand Islands,9804,44.43566,-76.063101
Gananoque,5383,44.332776,-76.165152
Westport,634,44.674153,-76.401875
Rideau Lakes,10883,44.63631,-76.270889
Athens,3042,44.615643,-75.94529
Merrickville-Wolford,3135,44.853752,-75.824129
North Grenville,17964,44.980384,-75.645432
Montague,3914,44.967666,-75.980904
Smiths Falls,9254,44.895646,-76.00812
Drummond/North Elmsley,8183,44.963154,-76.209858
Tay Valley,5925,44.871283,-76.379138
Perth,6469,44.901054,-76.252086
Beckwith,9021,45.099086,-76.106668
Carleton Place,12517,45.137648,-76.137122
Mississippi Mills,14740,45.258805,-76.273733
Lanark Highlands,5737,45.108444,-76.519318
Frontenac Islands,1930,44.180872,-76.389165
Kingston,132485,44.265554,-76.493385
South Frontenac,20188,44.506679,-76.495157
Central Frontenac,4892,44.71684,-76.810586
North Frontenac,2285,45.020406,-76.874572
Loyalist,17943,44.164836,-76.730126
Greater Napanee,16879,44.210356,-76.975955
Stone Mills,7826,44.464598,-76.936053
Addington Highlands,2534,45.084224,-77.421097
Tyendinaga,4538,44.281293,-77.204166
Deseronto,1747,44.194308,-77.048624
Tyendinaga Mohawk Territory,2535,44.184154,-77.157344
Belleville,55071,44.240414,-77.363733
Quinte West,46560,44.178206,-77.582631
Stirling-Rawdon,5015,44.385807,-77.591109
Centre Hastings,4801,44.41979,-77.456478
Tweed,6067,44.599592,-77.262125
Madoc,2233,44.588313,-77.520282
Marmora and Lake,4267,44.607856,-77.702308
Tudor and Cashel,740,44.758791,-77.558056
Limerick,436,44.8983,-77.708295
Wollaston,721,44.860679,-77.838787
Faraday,1612,45.013735,-77.925269
Bancroft,4065,45.042425,-77.750299
Carlow/Mayo,953,45.167095,-77.618277
Hastings Highlands,4385,45.226787,-77.937811
Prince Edward County,25704,43.91867,-77.091763
Brighton,12108,44.103666,-77.745715
Cramahe,6509,44.066198,-77.865539
Hamilton,11059,44.038267,-78.222181
Port Hope,17294,43.999673,-78.369899
Cobourg,20519,43.962746,-78.168602
Alnwick/Haldimand,7473,44.089617,-78.040034
Alderville First Nation,542,44.175042,-78.076145
Trent Hills,13861,44.28115,-77.84537
Asphodel-Norwood,4658,44.3384,-78.02617
Otonabee-South Monaghan,7087,44.238106,-78.224781
Hiawatha First Nation,341,44.18541,-78.216482
Cavan Monaghan,10016,44.197398,-78.459858
Peterborough,83651,44.304996,-78.32616
Selwyn,18653,44.44037,-78.344657
Curve Lake First Nation 35,1244,44.481185,-78.357688
Douro-Dummer,7632,44.450287,-78.110888
Havelock-Belmont-Methuen,5083,44.589779,-77.907465
North Kawartha,2877,44.74573,-78.104077
Trent Lakes,6439,44.685737,-78.379383
Kawartha Lakes,79247,44.516039,-78.819795
Pickering,99186,43.904577,-79.115907
Ajax,126666,43.868808,-79.026332
Whitby,138501,43.935417,-78.963358
Oshawa,175383,43.935829,-78.871234
Clarington,101427,43.972578,-78.659379
Scugog,21581,44.114576,-78.924708
Mississaugas of Scugog Island,125,44.193166,-78.88722
Uxbridge,21556,44.110508,-79.174356
Brock,12567,44.357997,-79.092781
Vaughan,323103,43.837211,-79.563173
Markham,338503,43.880493,-79.296144
Richmond Hill,202022,43.900953,-79.427913
Whitchurch-Stouffville,49864,44.017831,-79.330422
Aurora,62057,43.997167,-79.445743
Newmarket,87942,44.049926,-79.460697
King,27333,43.988977,-79.61332
East Gwillimbury,34637,44.135815,-79.410829
Georgina,47642,44.318587,-79.359203
Chippewas of Georgina Island First Nation,231,44.379813,-79.299594
Toronto,2794356,43.721604,-79.391288
Mississauga,717961,43.594585,-79.655722
Brampton,656480,43.714584,-79.751255
Caledon,76581,43.847899,-79.895758
East Garafraxa,2794,43.842362,-80.232421
Amaranth,4327,43.986143,-80.243366
Grand Valley,3851,43.952775,-80.362958
Mono,9421,44.017544,-80.061977
Orangeville,30167,43.916936,-80.110389
Mulmur,3571,44.200628,-80.096847
Melancthon,3132,44.142693,-80.306292
Shelburne,8994,44.081185,-80.200833
Puslinch,7944,43.442043,-80.183105
Guelph,143740,43.54218,-80.236185
Guelph/Eramosa,13904,43.622262,-80.155623
Erin,11981,43.740373,-80.106781
Centre Wellington,31093,43.716167,-80.385638
Mapleton,10839,43.738448,-80.669621
Minto,9094,43.911262,-80.870617
Wellington North,12431,43.907516,-80.555271
Oakville,213759,43.453964,-79.724529
Burlington,186948,43.375364,-79.840606
Milton,132979,43.483121,-79.959771
Halton Hills,62951,43.617699,-79.942885
Hamilton,569353,43.253901,-79.958753
Fort Erie,32901,42.881916,-79.026344
Port Colborne,20033,42.869127,-79.188378
Wainfleet,6887,42.899877,-79.372349
West Lincoln,15454,43.062343,-79.570972
Pelham,18192,43.047719,-79.336444
Welland,55750,42.991129,-79.228783
Thorold,23816,43.07563,-79.224588
Niagara Falls,94415,43.051312,-79.101989
Niagara-on-the-Lake,19088,43.19921,-79.123462
St. Catharines,136803,43.181899,-79.258993
Lincoln,25719,43.14025,-79.418099
Grimsby,28883,43.182749,-79.57193
Haldimand County,49216,42.894834,-79.804317
New Credit (Part) 40A,166,42.978438,-80.068486
Six Nations (Part) 40,,43.042226,-80.017834
Norfolk County,67490,42.729049,-80.38645
Brant,39474,43.091741,-80.459582
Brantford,104688,43.156052,-80.272517
Six Nations (Part) 40,,43.055429,-80.109859
New Credit (Part) 40A,609,42.995815,-80.115764
North Dumfries,10619,43.328845,-80.43789
Cambridge,138479,43.408316,-80.328209
Kitchener,256885,43.421501,-80.470547
Waterloo,121436,43.479623,-80.546194
Wilmot,21429,43.398668,-80.649771
Wellesley,11318,43.536329,-80.718118
Woolwich,26999,43.578356,-80.542054
Stratford,33232,43.368675,-80.985801
Perth South,3776,43.284544,-81.248567
St. Marys,7386,43.256036,-81.141429
West Perth,9038,43.465793,-81.216587
Perth East,12595,43.469106,-81.030369
North Perth,15538,43.708144,-80.972924
Norwich,11151,42.991503,-80.625229
Tillsonburg,18615,42.857893,-80.733787
South-West Oxford,7583,42.963555,-80.80779
Ingersoll,13693,43.031604,-80.884381
Zorra,8628,43.146205,-80.959707
East Zorra-Tavistock,7841,43.237796,-80.801865
Woodstock,46705,43.139137,-80.724768
Blandford-Blenheim,7565,43.251179,-80.585126
Bayham,7096,42.671806,-80.792328
Malahide,9308,42.7028,-80.947015
Aylmer,7699,42.775394,-80.984727
Central Elgin,13746,42.695911,-81.13572
St. Thomas,42840,42.77645,-81.181759
Southwold,4851,42.726803,-81.31183
Dutton/Dunwich,4152,42.621568,-81.442279
West Elgin,5060,42.538941,-81.617335
Chatham-Kent,103988,42.402593,-82.133094
Moravian 47,328,42.563518,-81.887943
Pelee,230,41.775451,-82.684254
Leamington,29680,41.946406,-82.521383
Kingsville,22119,42.021779,-82.75545
Essex,21216,42.020006,-82.916372
Amherstburg,23524,42.039431,-83.039816
LaSalle,32721,42.217882,-83.06818
Windsor,229660,42.288308,-82.987323
Tecumseh,23300,42.211065,-82.919318
Lakeshore,40410,42.284547,-82.654498
St. Clair,14659,42.776605,-82.362647
Walpole Island 46,,42.522013,-82.599667
Dawn-Euphemia,1968,42.696506,-82.048615
Brooke-Alvinston,2359,42.84297,-81.903791
Enniskillen,2825,42.836831,-82.046318
Oil Springs,647,42.784136,-82.112681
Petrolia,6013,42.881482,-82.137701
Sarnia 45,648,42.920334,-82.410065
Sarnia,72047,43.024379,-82.316171
Point Edward,1930,42.992948,-82.408618
Plympton-Wyoming,8308,43.026658,-82.120175
Lambton Shores,11876,43.178515,-81.922343
Warwick,3641,43.016516,-81.890844
Kettle Point 44,1233,43.192038,-82.011093
Newbury,440,42.683853,-81.799251
Southwest Middlesex,5893,42.754805,-81.694163
Strathroy-Caradoc,23871,42.910934,-81.53471
Chippewas of the Thames First Nation 42,,42.79929,-81.515911
Munsee-Delaware Nation 1,129,42.798712,-81.484287
Oneida 41,,42.825866,-81.399662
Thames Centre,13980,43.028773,-81.072168
Middlesex Centre,18928,43.042457,-81.500264
London,422324,42.953146,-81.23681
North Middlesex,6307,43.154389,-81.635028
Adelaide-Metcalfe,3011,42.943514,-81.709927
Lucan Biddulph,5680,43.216392,-81.364991
South Huron,10063,43.309349,-81.537224
Bluewater,7540,43.449042,-81.624196
Central Huron,7799,43.651874,-81.55066
Goderich,7881,43.736287,-81.710521
Huron East,9512,43.626947,-81.289184
Howick,4045,43.8908,-81.084879
Morris-Turnberry,3590,43.81633,-81.289908
North Huron,5052,43.820884,-81.427064
Ashfield-Colborne-Wawanosh,5884,43.87688,-81.621982
South Bruce,5880,44.02394,-81.189601
Huron-Kinloss,7723,44.049836,-81.55108
Kincardine,12268,44.262261,-81.504493
Brockton,9784,44.188407,-81.233424
Arran-Elderslie,6913,44.409378,-81.199646
Saugeen Shores,15908,44.428945,-81.396691
South Bruce Peninsula,9137,44.888618,-80.9712
Chief's Point No. 28,15,44.67471,-81.290801
Saugeen 29,784,44.545168,-81.294281
Neyaashiinigmiing 27,580,44.907136,-81.032921
Northern Bruce Peninsula,4404,45.186475,-81.331057
West Grey,13131,44.179384,-80.855412
Southgate,8716,44.099894,-80.585751
Grey Highlands,10424,44.282203,-80.480841
Hanover,7967,44.153676,-81.020859
Chatsworth,7080,44.400284,-80.891605
The Blue Mountains,9390,44.583574,-80.487656
Meaford,11485,44.651082,-80.721627
Georgian Bluffs,11100,44.676823,-80.972918
Owen Sound,21612,44.574917,-80.927453
Adjala-Tosorontio,10989,44.130685,-79.936387
Clearview,14814,44.366128,-80.101279
New Tecumseth,43948,44.084152,-79.78152
Springwater,21701,44.484312,-79.823354
Bradford West Gwillimbury,42880,44.123134,-79.612067
Severn,14576,44.77256,-79.554725
Innisfil,43326,44.286207,-79.590467
Ramara,10377,44.619712,-79.228599
Essa,22970,44.269091,-79.7953
Oro-Medonte,23017,44.542663,-79.578363
Collingwood,24811,44.527559,-80.268801
Barrie,147829,44.362041,-79.681782
Chippewas of Rama First Nation,998,44.655891,-79.345001
Orillia,33411,44.582403,-79.383261
Wasaga Beach,24862,44.491497,-80.05618
Tiny,12966,44.75116,-80.127065
Christian Island 30,679,44.844477,-80.202965
Christian Island 30A,30,44.809836,-80.118558
Tay,11091,44.733845,-79.778149
Penetanguishene,10077,44.793697,-79.91738
Midland,17817,44.751818,-79.885455
Gravenhurst,13157,44.846458,-79.306222
Bracebridge,17305,44.991663,-79.199103
Lake of Bays,3759,45.301271,-79.021727
Huntsville,21147,45.307943,-79.275989
Muskoka Lakes,7652,45.124834,-79.561906
Georgian Bay,3441,45.067232,-80.004192
Wahta Mohawk Territory,,44.996052,-79.74668
Moose Point 79,213,45.083109,-80.036338
Highlands East,3830,44.969136,-78.251638
Minden Hills,6971,44.9397,-78.744633
Algonquin Highlands,2588,45.327409,-78.811114
Dysart et al,7182,45.200673,-78.407752
Arnprior,9629,45.423103,-76.356434
